implementing_agency,period,n_works_in_period,log_median_amount,round_rate,completion_rate,median_delay,templating_rate,backdated_rate,rs_total
RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),2023Q2,53,5.3979400086720375,0.9622641509433962,0.41509433962264153,987.0,0.0,0.0,19776114.0
RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),2024Q1,18,5.477121254719663,0.8888888888888888,0.7777777777777778,809.0,0.0,0.0,6297181.0
RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),2024Q3,1,5.698970004336019,1.0,0.0,345.0,0.0,0.0,500000.0
RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),2024Q4,32,5.436974003446519,0.46875,0.6875,448.0,0.0,0.0,10112424.0
RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),2025Q1,11,5.698970004336019,1.0,0.09090909090909091,351.0,0.0,0.0,4950000.0
RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),2025Q3,13,5.698970004336019,0.5384615384615384,0.0,345.0,0.0,0.0,6350000.0
RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),2025Q4,61,5.301029995663981,1.0,0.0,345.0,0.0,0.0,14250000.0
RAYAGADA(DISTRICT COLLECTOR RAYAGADA_IDA),2026Q1,183,5.3979400086720375,0.9890710382513661,0.0,345.0,0.0,0.0,59340000.0
REASI(DC Reasi_2),2023Q4,1,5.845098040014257,1.0,0.0,345.0,0.0,0.0,700000.0
REASI(DC Reasi_2),2024Q1,11,5.301029995663981,1.0,0.0,345.0,0.0,0.0,2200000.0
REASI(DC Reasi_2),2025Q1,1,5.997309917369754,0.0,0.0,345.0,0.0,0.0,993825.0
REWA(DISTRICT COLLECTOR REWA_IDA),2023Q2,3,4.969304062463188,0.6666666666666666,0.0,345.0,0.0,0.0,243176.0
REWA(DISTRICT COLLECTOR REWA_IDA),2023Q3,91,5.542700969448111,0.24175824175824176,0.0,345.0,0.8571428571428571,0.0,41909900.0
REWA(DISTRICT COLLECTOR REWA_IDA),2023Q4,6,6.031408464251625,0.6666666666666666,0.0,345.0,0.0,0.0,12557000.0
REWA(DISTRICT COLLECTOR REWA_IDA),2024Q1,24,5.698970004336019,0.4583333333333333,0.0,345.0,0.16666666666666666,0.0,19032685.0
REWA(DISTRICT COLLECTOR REWA_IDA),2024Q4,23,5.905150703355961,0.08695652173913043,0.0,345.0,0.7391304347826086,0.0,28309297.0
REWA(DISTRICT COLLECTOR REWA_IDA),2025Q1,14,5.698970004336019,0.6428571428571429,0.0,345.0,0.5,0.0,10921814.0
REWA(DISTRICT COLLECTOR REWA_IDA),2025Q2,2,5.8750612633917,1.0,0.0,345.0,0.5,0.0,1500000.0
REWA(DISTRICT COLLECTOR REWA_IDA),2025Q3,12,5.968225564493891,0.4166666666666667,0.0,345.0,0.5,0.0,17539618.0
REWA(DISTRICT COLLECTOR REWA_IDA),2025Q4,15,6.0,0.4,0.0,345.0,0.8,0.0,19408606.0
REWA(DISTRICT COLLECTOR REWA_IDA),2026Q1,5,5.096910013008056,0.4,0.0,345.0,0.4,0.0,5225000.0
REWARI(District Commissioner Rewari),2023Q3,40,5.839014909216657,0.625,0.575,872.0,0.0,0.0,28025262.0
REWARI(District Commissioner Rewari),2023Q4,27,5.768638101247615,0.5555555555555556,0.4444444444444444,835.0,0.0,0.0,16868257.0
REWARI(District Commissioner Rewari),2024Q1,19,5.703291378118661,0.5263157894736842,0.631578947368421,723.0,0.05263157894736842,0.0,14603312.0
REWARI(District Commissioner Rewari),2024Q3,3,5.903089986991944,0.6666666666666666,0.6666666666666666,464.0,0.3333333333333333,0.0,2063371.0
REWARI(District Commissioner Rewari),2024Q4,3,6.0,0.6666666666666666,0.6666666666666666,441.5,0.0,0.0,3744320.0
REWARI(District Commissioner Rewari),2025Q1,6,6.021189299069938,1.0,0.0,345.0,0.0,0.0,7300000.0
REWARI(District Commissioner Rewari),2025Q2,2,5.740362689494244,1.0,0.0,345.0,0.0,0.0,1100000.0
REWARI(District Commissioner Rewari),2025Q3,15,6.0,0.6,0.2,192.0,0.0,0.0,13139725.0
REWARI(District Commissioner Rewari),2025Q4,2,6.190276357121762,0.5,0.0,345.0,0.0,0.0,3099605.0
REWARI(District Commissioner Rewari),2026Q1,3,6.0,0.6666666666666666,0.0,345.0,0.0,0.0,3046000.0
RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),2024Q1,26,5.096910013008056,1.0,0.6923076923076923,549.0,0.0,0.0,9800000.0
RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),2024Q3,8,6.0,1.0,0.125,564.0,0.0,0.0,8000000.0
RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),2025Q1,35,5.477121254719663,0.9428571428571428,0.34285714285714286,426.5,0.0,0.0,11700000.0
RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),2025Q3,35,5.6020599913279625,0.9428571428571428,0.17142857142857143,188.0,0.0,0.0,13706000.0
RI BHOI(DEPUTY COMMISSIONER RIBHOI NONGPOH_IDA),2025Q4,7,5.698970004336019,0.8571428571428571,0.14285714285714285,160.0,0.0,0.0,3220000.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2023Q3,17,6.040020914115347,0.4117647058823529,0.29411764705882354,661.0,0.0,0.0,14555216.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2023Q4,47,5.698970004336019,0.723404255319149,0.2553191489361702,650.0,0.0,0.0,27326998.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2024Q1,11,5.6020599913279625,1.0,0.0,345.0,0.0,0.0,4050000.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2024Q3,5,6.041392685158225,1.0,0.0,345.0,0.0,0.0,4300000.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2024Q4,10,5.697024792475762,0.5,0.5,392.0,0.0,0.0,7872598.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2025Q1,9,5.698970004336019,0.7777777777777778,0.1111111111111111,177.0,0.0,0.0,5140049.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2025Q2,8,5.785329835010767,0.625,0.125,249.0,0.0,0.0,6764973.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2025Q3,17,5.698970004336019,0.8235294117647058,0.11764705882352941,186.0,0.0,0.0,13736455.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2025Q4,15,5.698970004336019,0.7333333333333333,0.13333333333333333,57.0,0.0,0.0,7869498.0
ROHTAK(DEPUTY COMMISSIONER ROHTAK_IDA),2026Q1,1,5.176091259055681,1.0,0.0,345.0,0.0,0.0,150000.0
ROHTAS(District Planning Officer Rohtas_IDA),2023Q3,64,5.6983415600403795,0.09375,1.0,703.0,0.484375,0.0,40158877.0
ROHTAS(District Planning Officer Rohtas_IDA),2023Q4,28,5.778151250383644,0.42857142857142855,1.0,627.0,0.17857142857142858,0.0,19030321.0
ROHTAS(District Planning Officer Rohtas_IDA),2024Q1,15,5.694080218931906,0.2,0.8,479.5,0.06666666666666667,0.0,6068426.0
ROHTAS(District Planning Officer Rohtas_IDA),2024Q3,13,6.069570795170201,0.0,0.9230769230769231,319.0,0.0,0.0,14296605.0
ROHTAS(District Planning Officer Rohtas_IDA),2024Q4,6,5.864529472921598,0.0,0.6666666666666666,450.5,0.0,0.0,4023464.0
ROHTAS(District Planning Officer Rohtas_IDA),2025Q1,22,5.676464516015995,0.5,0.5909090909090909,360.0,0.22727272727272727,0.0,12401329.0
ROHTAS(District Planning Officer Rohtas_IDA),2025Q2,16,5.845098040014257,0.375,0.5625,270.0,0.1875,0.0,12982356.0
ROHTAS(District Planning Officer Rohtas_IDA),2025Q3,45,5.860338006570994,0.3333333333333333,0.7333333333333333,181.0,0.0,0.0,35429360.0
ROHTAS(District Planning Officer Rohtas_IDA),2025Q4,1,5.0,1.0,0.0,345.0,0.0,0.0,100000.0
ROHTAS(District Planning Officer Rohtas_IDA),2026Q1,6,5.8750612633917,0.5,0.16666666666666666,13.0,0.0,0.0,4251000.0
RUDRA PRAYAG(DM Rudraprayag_IDA),2023Q4,44,5.301029995663981,0.6136363636363636,0.7045454545454546,638.0,0.0,0.0,12873298.0
RUDRA PRAYAG(DM Rudraprayag_IDA),2024Q1,3,5.3979400086720375,1.0,0.3333333333333333,617.0,0.0,0.0,750000.0
RUDRA PRAYAG(DM Rudraprayag_IDA),2025Q4,2,5.6020599913279625,1.0,0.0,345.0,0.0,0.0,800000.0
RUDRA PRAYAG(DM Rudraprayag_IDA),2026Q1,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2023Q3,21,5.477121254719663,0.7619047619047619,0.6190476190476191,889.0,0.0,0.0,11398720.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2023Q4,36,5.477056105661076,0.6944444444444444,0.6388888888888888,794.0,0.0,0.0,10239349.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2024Q1,25,5.3979400086720375,0.8,0.56,773.5,0.0,0.0,13689896.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2024Q3,17,5.301029995663981,0.9411764705882353,0.5882352941176471,507.0,0.0,0.0,7318662.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2024Q4,16,5.477121254719663,0.875,0.0625,414.0,0.0,0.0,6035800.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2025Q1,14,5.740362689494244,0.9285714285714286,0.42857142857142855,463.0,0.0,0.0,12646052.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2025Q2,7,5.477121254719663,0.7142857142857143,0.8571428571428571,294.0,0.0,0.0,2914875.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2025Q3,19,5.477121254719663,0.7368421052631579,0.5263157894736842,229.5,0.0,0.0,7651417.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2025Q4,11,5.698970004336019,1.0,0.09090909090909091,113.0,0.36363636363636365,0.0,7000000.0
RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),2026Q1,10,5.477121254719663,1.0,0.0,345.0,0.0,0.0,14200000.0
"Ranipet(District Collector, Ranipet_2)",2023Q4,41,5.963787827345556,0.7560975609756098,0.0,345.0,0.0975609756097561,0.0,43882000.0
"Ranipet(District Collector, Ranipet_2)",2024Q1,18,5.845098040014257,0.8333333333333334,0.0,345.0,0.0,0.0,16289000.0
"Ranipet(District Collector, Ranipet_2)",2024Q4,21,5.902754364853926,0.9523809523809523,0.047619047619047616,511.0,0.14285714285714285,0.0,22799382.0
"Ranipet(District Collector, Ranipet_2)",2025Q1,8,5.3222192947339195,0.625,0.0,345.0,0.375,0.0,5480000.0
"Ranipet(District Collector, Ranipet_2)",2025Q2,3,6.290034611362518,1.0,0.0,345.0,0.0,0.0,6250000.0
"Ranipet(District Collector, Ranipet_2)",2025Q3,35,5.903089986991944,0.9142857142857143,0.0,345.0,0.0,0.0,35788000.0
"Ranipet(District Collector, Ranipet_2)",2025Q4,2,5.8750612633917,1.0,0.0,345.0,0.0,0.0,1500000.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2023Q3,22,5.4962978019431565,0.7272727272727273,0.8181818181818182,199.0,0.0,0.0,8379269.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2023Q4,16,5.477121254719663,0.8125,0.875,138.5,0.0,0.0,7448617.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2024Q1,12,5.427734345521248,0.6666666666666666,1.0,254.0,0.0,0.0,3572913.74
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2024Q3,3,5.836752501099801,0.0,1.0,96.0,0.6666666666666666,0.0,2132378.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2024Q4,2,5.698970004336019,1.0,1.0,489.5,0.0,0.0,1000000.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2025Q1,6,5.365575958051891,0.8333333333333334,1.0,241.0,0.0,0.0,2314094.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2025Q2,22,5.653212513775344,0.9545454545454546,0.22727272727272727,172.0,0.0,0.0,10249800.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2025Q3,26,5.477121254719663,0.8076923076923077,0.34615384615384615,176.0,0.0,0.0,10509199.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2025Q4,22,5.477121254719663,0.7272727272727273,0.045454545454545456,144.0,0.0,0.0,6645333.0
S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),2026Q1,14,5.477121254719663,1.0,0.07142857142857142,112.0,0.0,0.0,4000000.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2023Q3,127,5.57969558592304,0.7795275590551181,0.8188976377952756,693.0,0.3228346456692913,0.18110236220472442,42096386.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2023Q4,141,4.3979400086720375,0.20567375886524822,0.900709219858156,662.0,0.0,0.0070921985815602835,29835454.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2024Q1,155,5.176091259055681,0.8,0.9225806451612903,533.0,0.0,0.0,38363324.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2024Q3,72,5.165624130566475,0.1388888888888889,0.9444444444444444,331.0,0.0,0.0,21579548.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2024Q4,28,5.698970004336019,0.9642857142857143,0.75,266.0,0.0,0.0,11438194.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2025Q1,38,5.3979400086720375,0.8421052631578947,0.4473684210526316,214.0,0.4473684210526316,0.0,10950000.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2025Q2,65,5.176091259055681,0.9692307692307692,0.13846153846153847,238.0,0.0,0.0,16990810.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2025Q3,60,5.3979400086720375,0.9333333333333333,0.11666666666666667,138.0,0.0,0.0,21916249.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2025Q4,34,5.698970004336019,0.9705882352941176,0.029411764705882353,85.0,0.0,0.0,23066000.0
SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),2026Q1,28,5.653212513775344,1.0,0.0,345.0,0.0,0.0,11000000.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2023Q1,4,5.301029995663981,0.75,0.0,345.0,0.0,0.0,675000.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2023Q3,51,5.423281927076516,0.39215686274509803,0.7647058823529411,881.0,0.9803921568627451,0.0,14212865.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2023Q4,27,5.423281927076516,0.5185185185185185,0.7037037037037037,876.0,0.9629629629629629,0.0,7512021.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2024Q1,94,5.3979400086720375,0.574468085106383,0.5212765957446809,748.0,0.14893617021276595,0.0,39337456.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2024Q3,3,6.113846460422531,0.0,0.6666666666666666,54.5,0.0,0.0,4024130.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2024Q4,54,5.698970004336019,0.48148148148148145,0.8333333333333334,426.0,0.0,0.0,25568692.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2025Q1,15,5.698970004336019,0.7333333333333333,0.8666666666666667,290.0,0.0,0.0,7994091.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2025Q2,17,5.778151250383644,0.5294117647058824,0.7058823529411765,264.5,0.29411764705882354,0.0,19741100.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2025Q3,33,5.698970004336019,0.45454545454545453,0.3939393939393939,197.0,0.12121212121212122,0.0,20807822.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2025Q4,18,5.698589830313952,0.7777777777777778,0.16666666666666666,145.0,0.05555555555555555,0.0,9373989.0
SAGAR(DISTRICT COLLECTOR SAGAR_IDA),2026Q1,35,5.300169240160376,0.34285714285714286,0.02857142857142857,109.0,0.0,0.0,12091331.0
SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),2023Q3,5,5.936497657200205,0.0,1.0,691.0,0.0,0.0,3997597.0
SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),2023Q4,30,6.055358451243005,0.0,0.9666666666666667,228.0,0.0,0.0,35256643.0
SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),2024Q1,75,5.929494537465133,0.0,0.9466666666666667,210.0,0.0,0.0,69373466.0
SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),2025Q1,57,5.920489607756557,0.0,0.7543859649122807,205.0,0.0,0.0,47897911.0
SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),2025Q2,28,5.961465233229706,0.0,0.6428571428571429,255.0,0.0,0.0,25042270.0
SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),2025Q3,3,4.964655548876782,0.0,0.0,345.0,0.0,0.0,2661970.0
SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),2025Q4,13,5.8779360222265575,0.0,0.0,345.0,0.0,0.0,11029432.0
SAHARANPUR(DISTRICT MAGISTRAE SAHARANPUR_IDA),2026Q1,42,5.903291344371792,0.047619047619047616,0.0,345.0,0.0,0.0,38390373.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2023Q3,1,5.951838077657571,0.0,1.0,844.0,0.0,0.0,895031.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2023Q4,73,5.774086837756384,0.0,0.9452054794520548,90.0,0.0,0.0,68995550.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2024Q1,34,5.300812794118117,0.058823529411764705,0.9117647058823529,314.0,0.0,0.0,10485796.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2024Q4,5,6.077971863149292,0.2,0.6,380.0,0.0,0.0,5975044.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2025Q1,1,5.297760511099134,0.0,0.0,345.0,0.0,0.0,198500.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2025Q2,74,5.84323277809801,0.02702702702702703,0.972972972972973,98.0,0.0,0.0,66032000.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2025Q3,63,5.84323277809801,0.06349206349206349,0.9206349206349206,84.5,0.031746031746031744,0.0,48896423.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2025Q4,14,5.84323277809801,0.0,0.7857142857142857,89.0,0.0,0.0,10077370.0
SAHARSA(DISTRICT PLANNING OFFICER SAHARSA_IDA),2026Q1,30,5.84323277809801,0.03333333333333333,0.8666666666666667,94.0,0.0,0.0,22417200.0
SAHEBGANJ(DEPUTY COMMISSIONER SAHEBGANJ_IDA),2024Q1,230,5.301029995663981,0.9782608695652174,0.004347826086956522,134.0,0.0,0.0,44425000.0
SAHEBGANJ(DEPUTY COMMISSIONER SAHEBGANJ_IDA),2025Q2,130,5.176091259055681,1.0,0.0,345.0,0.0,0.0,21300000.0
"SAITUAL(Dy. Commissioners Office, Saitual)",2023Q4,1,5.778151250383644,1.0,1.0,788.0,0.0,0.0,600000.0
"SAITUAL(Dy. Commissioners Office, Saitual)",2024Q1,1,6.0,1.0,0.0,345.0,0.0,0.0,1000000.0
"SAITUAL(Dy. Commissioners Office, Saitual)",2025Q3,2,6.176091259055681,1.0,0.0,345.0,0.0,0.0,3000000.0
"SAITUAL(Dy. Commissioners Office, Saitual)",2025Q4,2,5.698970004336019,1.0,1.0,156.0,0.0,0.0,1000000.0
SAKTI(COLLECTOR SAKTI_IDA),2024Q1,61,5.454561333185712,0.08196721311475409,1.0,571.0,0.0,0.0,17572497.0
SAKTI(COLLECTOR SAKTI_IDA),2024Q3,42,5.9995650534965534,0.6428571428571429,0.9047619047619048,340.0,0.0,0.0,38119443.0
SAKTI(COLLECTOR SAKTI_IDA),2024Q4,2,5.69857635518541,0.5,1.0,299.5,0.0,0.0,999094.0
SAKTI(COLLECTOR SAKTI_IDA),2025Q1,5,5.698970004336019,1.0,1.0,231.0,0.0,0.0,2500000.0
SAKTI(COLLECTOR SAKTI_IDA),2025Q2,40,5.301029995663981,1.0,1.0,246.0,0.0,0.0,8000000.0
SAKTI(COLLECTOR SAKTI_IDA),2025Q3,103,4.0,0.05825242718446602,0.04854368932038835,140.0,0.0,0.0,9989004.0
SAKTI(COLLECTOR SAKTI_IDA),2025Q4,34,5.176091259055681,0.7058823529411765,0.8529411764705882,94.0,0.14705882352941177,0.0,5913273.0
SAKTI(COLLECTOR SAKTI_IDA),2026Q1,2,5.698970004336019,1.0,0.0,345.0,0.0,0.0,1000000.0
SALEM(DISTRICT COLLECTOR SALEM_IDA),2023Q3,23,6.0,0.4782608695652174,0.5652173913043478,942.0,0.0,0.0,27199039.0
SALEM(DISTRICT COLLECTOR SALEM_IDA),2023Q4,89,5.740362689494244,0.1797752808988764,0.38202247191011235,914.0,0.0,0.0,77384764.0
SALEM(DISTRICT COLLECTOR SALEM_IDA),2024Q1,38,5.845098040014257,0.3157894736842105,0.39473684210526316,788.0,0.0,0.05263157894736842,43983610.0
SALEM(DISTRICT COLLECTOR SALEM_IDA),2024Q4,9,5.544068044350276,1.0,0.0,345.0,0.0,0.0,3150000.0
SALEM(DISTRICT COLLECTOR SALEM_IDA),2025Q1,43,5.573762501061184,0.13953488372093023,0.6511627906976745,395.0,0.0,0.0,25547061.0
SALEM(DISTRICT COLLECTOR SALEM_IDA),2025Q2,37,5.301029995663981,0.6216216216216216,0.8108108108108109,226.0,0.05405405405405406,0.0,14125419.0
SALEM(DISTRICT COLLECTOR SALEM_IDA),2025Q3,46,5.3706980925755765,0.0,0.8695652173913043,203.0,0.0,0.0,18316755.0
SALEM(DISTRICT COLLECTOR SALEM_IDA),2025Q4,71,5.874240540403344,0.7183098591549296,0.09859154929577464,184.0,0.0,0.0,79731713.5
SALEM(DISTRICT COLLECTOR SALEM_IDA),2026Q1,12,5.795880017344075,0.5833333333333334,0.16666666666666666,117.0,0.0,0.0,9675000.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2023Q3,9,5.999342849812531,0.0,1.0,170.0,0.0,0.0,10542275.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2023Q4,36,5.997229940303052,0.0,1.0,150.0,0.0,0.0,35069511.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2024Q1,279,5.6020599913279625,0.5197132616487455,1.0,303.5,0.0,0.010752688172043012,80086052.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2024Q3,2,6.144459314518195,0.0,1.0,496.5,0.0,0.0,2789262.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2024Q4,34,5.507874753654135,0.0,0.8529411764705882,386.0,0.0,0.0,12040406.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2025Q1,1,6.148439763831413,0.0,1.0,392.0,0.0,0.0,1407472.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2025Q2,17,6.158671213972052,0.11764705882352941,0.7058823529411765,241.5,0.0,0.0,29684962.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2025Q3,35,5.812913356642856,0.7142857142857143,0.0,345.0,0.0,0.0,23400000.0
SAMASTIPUR(DISTRICT PLANNING OFFICER SAMASTIPUR_IDA),2026Q1,82,5.844725627973226,0.5975609756097561,0.012195121951219513,66.0,0.0,0.0,60466820.0
SAMBA(Deputy Commissioner Samba_IDA),2023Q3,5,5.521138083704036,0.2,0.8,166.5,0.0,0.0,2681190.0
SAMBA(Deputy Commissioner Samba_IDA),2023Q4,14,5.521791649639123,0.21428571428571427,0.8571428571428571,147.0,0.0,0.07142857142857142,4671126.89
SAMBA(Deputy Commissioner Samba_IDA),2024Q1,9,5.419955748489758,0.0,1.0,272.0,0.0,0.0,3095500.0
SAMBA(Deputy Commissioner Samba_IDA),2024Q4,1,5.661812685537261,0.0,1.0,258.0,0.0,0.0,459000.0
SAMBA(Deputy Commissioner Samba_IDA),2025Q1,2,5.508866250938458,0.0,1.0,425.0,0.0,0.0,645500.0
SAMBA(Deputy Commissioner Samba_IDA),2025Q3,2,5.3979400086720375,1.0,0.0,345.0,0.0,0.0,500000.0
SAMBA(Deputy Commissioner Samba_IDA),2025Q4,22,5.5711262770843115,0.8636363636363636,0.13636363636363635,184.0,0.0,0.0,10190500.0
SAMBA(Deputy Commissioner Samba_IDA),2026Q1,9,5.301029995663981,1.0,0.0,345.0,0.0,0.0,2200000.0
SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),2025Q2,1,6.176091259055681,1.0,0.0,345.0,0.0,0.0,1500000.0
SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),2025Q3,2,6.458864378361518,0.0,0.0,345.0,0.0,0.0,5753000.0
SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),2025Q4,3,6.0,1.0,0.0,345.0,0.0,0.0,2500000.0
SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),2026Q1,64,5.845098040014257,1.0,0.0,345.0,0.0,0.0,46000000.0
SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),2023Q2,2,6.0,1.0,0.0,345.0,0.0,0.0,2000000.0
SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),2023Q3,33,5.145991521673458,0.09090909090909091,0.9090909090909091,668.5,0.0,0.0,9821590.0
SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),2023Q4,96,5.14580840142953,0.0,1.0,581.0,0.0,0.0,16054556.0
SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),2024Q1,52,5.387298152049738,0.019230769230769232,0.6538461538461539,787.0,0.0,0.0,23266264.0
SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),2024Q3,15,6.186956335465412,0.13333333333333333,0.0,345.0,0.0,0.0,20618000.0
SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),2024Q4,7,6.138302698166282,0.0,0.0,345.0,0.0,0.0,10234000.0
SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),2025Q2,5,5.474216264076255,0.0,0.0,345.0,0.0,0.0,925000.0
SAMBHAL(DISTRICT MAGISTRAE BHIMNAGAR SAMBHAL_IDA),2025Q3,143,5.146128035678238,0.0,0.0,345.0,0.0,0.0,42631010.85
